# N	Tcl	Tcl setup	Rbc	Rbc setup	NAP	NAP setup	NAP_LS	NAP_LS setup	vexpr	vexpr setup	vexprQR	vexprQR setup	vexprC	vexprC setup
5.0 4.562675887620562 0.0 2.534561530192349 46.2 19.099655715721422 49.0 13.539500160499196 24.0 2.3059817830910845 44.4 2.28977773411133 3.8 0.11293027534862325 2.4
5.0 4.596101346493267 0.0 2.499164643176784 19.4 19.481563719181402 17.0 13.44642100189499 16.4 2.076088572557137 5.0 1.9668636696816517 3.4 0.10598949105254474 3.6
10.0 4.0230466135338645 0.0 1.2746818781812181 10.4 10.398658050419495 10.0 6.980024336756633 11.0 1.090832180678193 2.8 1.014640090599094 1.9 0.05674950050499496 2.2
20.0 3.8415751074978495 0.0 0.7427906901861963 5.8 5.056120475590488 11.2 3.732779629407412 7.45 0.521477675446491 1.6 0.5485875882482352 0.85 0.04348522029559408 0.9
50.0 3.675426531673416 0.0 0.380930404479776 2.82 2.097662332883356 8.3 1.5387451097445128 4.5 0.22236692365381727 0.94 0.2847551592420379 0.32 0.016337705114744264 0.34
100.0 3.6148527277272273 0.0 0.28058725927407263 2.09 1.1067125217478253 4.42 0.9222021007899209 4.09 0.12285730326967303 0.62 0.14131455554444558 0.18 0.011446184381561843 0.18
200.0 3.709123614277144 0.0 0.1716626904619076 1.405 0.6211722295540892 3.6 0.5107208628274345 3.61 0.07260703559288142 0.435 0.09817986602679463 0.085 0.008825479904019197 0.085
500.0 3.6349187316341833 0.0 0.128218107946027 1.124 0.3528211604197901 3.358 0.38046722438780606 3.424 0.04239062568715642 0.292 0.0712047456271864 0.036 0.007156971514242879 0.036
1000.0 3.5483110359640357 0.0 0.15367776923076923 0.973 0.2614139210789211 5.046 0.2899312887112887 5.285 0.037464870129870126 0.257 0.056593653346653346 0.018 0.006725865134865135 0.018
2000.0 3.6262000349301395 0.0 0.10996264271457086 0.985 0.19309019061876248 3.2965 0.22039820558882234 3.123 0.026968016966067865 0.209 0.050828925149700596 0.008 0.006480380239520959 0.0085
5000.0 3.528423095522388 0.0 0.12316606268656717 0.9398 0.1643913751243781 3.2046 0.1985901263681592 3.1428 0.023961316417910446 0.1908 0.04641415721393035 0.0034 0.006368090547263681 0.0034
10000.0 3.54934856039604 0.0 0.10689225049504951 0.9266 0.16019631386138614 3.3249 0.19727768415841584 3.1836 0.02300298316831683 0.193 0.04618049306930693 0.0017 0.0063377663366336635 0.0018
20000.0 3.5688080166666665 0.0 0.1065568480392157 0.93805 0.14997735294117648 3.3327 0.18859726372549018 3.2967 0.022877873529411764 0.19305 0.046437228431372546 0.00085 0.006253340196078432 0.0009
50000.0 3.533471302857143 0.0 0.10810360476190477 0.99092 0.17822005333333335 3.55154 0.2049351980952381 3.31518 0.02264709714285714 0.19734 0.047566382857142854 0.00036 0.006323210476190476 0.00034
100000.0 3.574600560909091 0.0 0.11015190181818181 0.98043 NaN NaN NaN NaN 0.024836453636363637 0.20737 0.048735230909090904 0.00019 0.006221453636363636 0.00018
200000.0 3.5475953408333334 0.0 0.12886068666666667 1.00663 NaN NaN NaN NaN 0.030811426666666666 0.216915 0.053088915 9e-5 0.006576321666666667 9e-5
500000.0 3.5532071113333332 0.0 0.1364731 1.07964 NaN NaN NaN NaN 0.037488820666666665 0.21516 0.05437876133333334 3.4e-5 0.006452017333333333 3.6e-5
1000000.0 3.574210793 0.0 0.1358879035 1.018405 NaN NaN NaN NaN 0.0448002205 0.224953 0.0576668575 3.1e-5 0.0065404675 1.7e-5
